Date,Time,Line,Vehicle,Depot,Stop,Stop Name,Longitude,Latitude
2010-01-04,2:41:38 PM,410,7389,RTC,58069,N NO 3 RD AT PARK RD (58069),-123.1364667,49.16755
2010-01-04,4:00:53 PM,410,7225,RTC,56570,S NO 3 RD AT GRANVILLE AV (56570),-123.1366333,49.163
2010-01-04,6:59:50 PM,410,7109,RTC,58316,S NO 6 RD AT WIRELESS WAY (58316),-123.0399333,49.16991667
2010-01-04,8:54:27 PM,410,3286,RTC,52367,W WESTMINSTER HWY AT SMITH CRES (52367),-123.18135,49.1409
2010-01-04,7:37:11 PM,430,7145,RTC,52499,B METROTOWN STATION AT BAY 8 (52499),-123.0033167,49.22613333
2010-01-04,8:01:18 AM,480,8064,RTC,61324,B BRIDGEPORT STATION LOOP AT BAY 4 (61324),-123.1244667,49.19208333
2010-01-04,8:07:10 AM,480,8064,RTC,61324,B BRIDGEPORT STATION LOOP AT BAY 4 (61324),-123.1295333,49.2042
2010-01-04,2:13:37 PM,480,8071,RTC,61332,B BRIGHOUSE STN AT BAY 4 (61332),-123.1342833,49.16348333
2010-01-04,8:10:32 AM,480,8064,RTC,50760,N GRANVILLE ST AT W 64 AV (50760),-123.1403167,49.21453333
2010-01-04,8:09:28 AM,480,8064,RTC,50757,N GRANVILLE ST AT W 71 AV (50757),-123.1405167,49.20895
2010-01-04,8:08:18 AM,480,8064,RTC,54824,W MARPOLE LOOP AT BAY 4 (54824),-123.1389333,49.20463333
2010-01-04,7:26:07 AM,480,8064,RTC,58045,W STEVESTON HWY AT SEAWARD GATE (58045),-123.1002333,49.13346667
2010-01-04,8:27:16 AM,480,8064,RTC,51898,W SW MARINE DR AT KULLAHUN DR (51898),-123.2143167,49.23911667
2010-01-04,8:30:39 AM,480,8064,RTC,59490,W SW MARINE DR AT WESBROOK MALL (59490),-123.23575,49.24615
2010-01-04,8:21:55 AM,480,8064,RTC,50294,W W 41 AV AT CARNARVON ST (50294),-123.17595,49.23475
2010-01-04,8:25:06 AM,480,8064,RTC,51893,W W 41 AV AT DUNBAR ST (51893),-123.1873667,49.23478333
2010-01-04,8:26:11 AM,480,8064,RTC,51893,W W 41 AV AT DUNBAR ST (51893),-123.1873667,49.23478333
2010-01-04,8:16:16 AM,480,8064,RTC,50284,W W 41 AV AT GRANVILLE ST (50284),-123.1413167,49.23435
2010-01-04,8:21:51 AM,480,8064,RTC,50289,W W 41 AV AT W BOULEVARD (50289),-123.1669,49.23473333
2010-01-04,4:03:44 PM,502,7373,STC,57308,E 32 AV AT 27400 BLOCK (57308),-122.4613167,49.0605
2010-01-04,3:58:00 PM,502,7331,STC,58273,E OLD YALE RD AT 13500 BLOCK (58273),-122.8449667,49.18426667
2010-01-04,10:33:30 PM,502,7306,STC,58273,E OLD YALE RD AT 13500 BLOCK (58273),-122.8477,49.18943333
2010-01-04,4:00:59 PM,502,7331,STC,58164,S KING GEORGE STN AT BAY 3 (58164),-122.8377,49.18006667
2010-01-04,6:14:28 PM,502,7324,STC,56418,W FRASER HWY AT 148 ST (56418),-122.8195333,49.1731
2010-01-04,7:54:24 AM,502,7367,STC,58628,W FRASER HWY AT 152 ST (58628),-122.81345,49.17076667
2010-01-04,3:41:14 PM,502,7483,STC,59855,W FRASER HWY AT 182 ST (59855),-122.72235,49.13201667
2010-01-04,9:25:14 AM,601,9238,RTC,61327,B BRIDGEPORT STATION LOOP AT BAY 7 (61327),-123.1277833,49.19555
2010-01-04,5:46:13 AM,601,9274,RTC,57395,B LADNER EXCHANGE AT BAY 2 (57395),-123.06215,49.08773333
2010-01-04,3:20:18 PM,601,9268,RTC,57372,E 12 AV AT 55 ST (57372),-123.06945,49.0247
2010-01-04,10:13:22 AM,601,9212,RTC,57382,N ARTHUR DR AT 34B AV (57382),-123.0776333,49.06703333
2010-01-04,5:19:09 AM,601,9238,RTC,58047,N HIGHWAY 99 OFFRAMP AT STEVESTON HWY (58047),-123.1249333,49.19506667
2010-01-04,6:01:07 AM,604,9238,RTC,58597,S SOUTH DELTA PARK AND RIDE AT BAY 2 (58597),-123.0686167,49.03555
2010-01-04,6:08:28 PM,701,3263,PCT,57570,B COQUITLAM CENTRAL STN AT BAY 2 (57570),-122.7987,49.27563333
2010-01-04,6:24:06 PM,701,8098,PCT,57570,B COQUITLAM CENTRAL STN AT BAY 2 (57570),-122.7982833,49.27603333
2010-01-04,9:47:36 AM,701,3302,PCT,61064,B HANEY PLACE AT BAY 1 (61064),-122.59755,49.2196
2010-01-04,4:59:31 PM,701,3269,PCT,57651,W DEWDNEY TRUNK RD AT 202 ST (57651),-122.6630667,49.22141667
2010-01-04,8:01:38 AM,701,7402,PCT,61412,W KANAKA WAY AT GILKER HILL RD (61412),-122.5792333,49.202
2010-01-04,1:23:00 PM,C1,S341,XOT,58041,B KOOTENAY LOOP AT BAY 1 (58041),-123.0265167,49.28148333
2010-01-04,6:55:10 PM,C1,S344,XOT,58041,B KOOTENAY LOOP AT BAY 1 (58041),-123.0265,49.28148333
2010-01-04,4:56:48 PM,C15,S332,XOT,54099,W OLD DOLLARTON RD AT DOLLARTON HWY (54099),-123.0189167,49.30578333
2010-01-04,4:15:30 PM,C19,S356,XOT,61143,W SPANISH BANKS LOOP AT LOOP (61143),-123.2165667,49.27623333
2010-01-04,11:34:37 AM,C2,S344,XOT,51467,W HASTINGS ST AT GILMORE AV (51467),-123.0162333,49.2817
2010-01-04,10:02:18 AM,C20,S364,XOT,59936,B UBC LOOP AT BAY 15 (59936),-123.2488333,49.26875
2010-01-04,7:20:05 PM,C20,S364,XOT,59941,S WEST MALL AT HAWTHORNE LANE (59941),-123.2486333,49.2551
2010-01-04,8:21:16 AM,C21,S333,XOT,50014,E PACIFIC BLVD AT HOMER ST (50014),-123.1251833,49.27303333
2010-01-04,8:23:57 AM,C21,S333,XOT,50023,W DAVIE ST AT MAINLAND ST (50023),-123.1225,49.27476667
2010-01-04,8:25:41 AM,C21,S333,XOT,50023,W DAVIE ST AT MAINLAND ST (50023),-123.1225,49.27476667
2010-01-04,10:15:38 AM,C22,S363,XOT,59936,B UBC LOOP AT BAY 15 (59936),-123.2489667,49.2687
2010-01-04,7:45:03 AM,C23,S331,XOT,59386,E DAVIE ST AT BIDWELL ST (59386),-123.1399167,49.28603333
2010-01-04,7:13:55 AM,C23,S333,XOT,50074,E DAVIE ST AT BURRARD ST (50074),-123.1285333,49.27866667
2010-01-04,4:30:31 PM,C23,S351,XOT,50074,E DAVIE ST AT BURRARD ST (50074),-123.1288333,49.27886667
2010-01-04,3:26:28 PM,C23,S337,XOT,50637,E DAVIE ST AT BUTE ST (50637),-123.1328333,49.28146667
2010-01-04,4:33:41 PM,C23,S351,XOT,50011,E DAVIE ST AT HOWE ST (50011),-123.12535,49.27661667
2010-01-04,3:26:23 PM,C23,S337,XOT,50636,E DAVIE ST AT JERVIS ST (50636),-123.1346667,49.28265
2010-01-04,3:27:20 PM,C23,S337,XOT,50638,E DAVIE ST AT THURLOW ST (50638),-123.1305,49.27993333
2010-01-04,3:35:30 PM,C23,S337,XOT,50016,E PACIFIC BLVD AT DAVIE ST (50016),-123.1195667,49.27441667
2010-01-04,5:09:34 PM,C23,S340,XOT,59929,S STATION ST AT TERMINAL AV (59929),-123.0985833,49.27321667
2010-01-04,4:20:40 PM,C23,S367,XOT,50023,W DAVIE ST AT MAINLAND ST (50023),-123.1240833,49.27578333
2010-01-04,4:52:02 PM,C23,S330,XOT,50023,W DAVIE ST AT MAINLAND ST (50023),-123.1231,49.27513333
2010-01-04,7:51:51 AM,C23,S333,XOT,50024,W DAVIE ST AT RICHARDS ST (50024),-123.1250667,49.27641667
2010-01-04,4:53:42 PM,C23,S330,XOT,50024,W DAVIE ST AT RICHARDS ST (50024),-123.1292667,49.27913333
2010-01-04,3:24:08 PM,C24,S234,XNE,53123,N CLARKE RD AT COMO LAKE AV (53123),-122.8871333,49.26385
2010-01-04,7:36:49 AM,C24,S255,XNE,53204,S GLENAYRE DR AT CAITHNESS CRES (53204),-122.8795167,49.27011667
2010-01-04,3:05:32 PM,C24,S228,XNE,53187,W SNT JOHNS ST AT BARNET HWY (53187),-122.8675833,49.27663333
2010-01-04,5:56:56 PM,C25,S242,XNE,53224,B PORT MOODY STATION AT BAY 2 (53224),-122.8461667,49.27786667
2010-01-04,3:53:56 PM,C27,S253,XNE,53035,B COQUITLAM CENTRAL STN AT BAY 4 (53035),-122.7985667,49.27531667
2010-01-04,5:55:24 PM,C27,S232,XNE,53224,B PORT MOODY STATION AT BAY 2 (53224),-122.8459333,49.2777
2010-01-04,5:57:44 PM,C27,S232,XNE,53224,B PORT MOODY STATION AT BAY 2 (53224),-122.8453667,49.27691667
2010-01-04,5:57:51 PM,C27,S232,XNE,53148,E SNT JOHNS ST AT WILLIAMS ST (53148),-122.8437333,49.27663333
2010-01-04,6:02:14 PM,C27,S232,XNE,53282,N IOCO RD AT NEWPORT DR (53282),-122.8279833,49.28281667
2010-01-04,6:02:12 PM,C27,S232,XNE,59903,N IOCO RD AT SUTER BROOK WAY (59903),-122.8277333,49.282
2010-01-04,7:34:08 PM,C27,S229,XNE,53182,W SNT JOHNS ST AT BULLER ST (53182),-122.8458333,49.27786667
2010-01-04,3:39:29 PM,C28,S212,XNE,58664,N PINETREE WAY AT GLEN DR (58664),-122.7924833,49.28461667
2010-01-04,11:12:33 AM,C28,S211,XNE,58830,N PINETREE WAY AT GUILDFORD WAY (58830),-122.7901,49.28886667
2010-01-04,4:00:04 PM,C28,S242,XNE,58830,N PINETREE WAY AT GUILDFORD WAY (58830),-122.79215,49.28521667
2010-01-04,3:38:19 PM,C28,S212,XNE,53742,N PINETREE WAY AT LINCOLN AV (53742),-122.7931333,49.28195
2010-01-04,4:57:33 PM,C28,S211,XNE,53742,N PINETREE WAY AT LINCOLN AV (53742),-122.7931,49.28331667
2010-01-04,8:20:52 AM,C28,S244,XNE,58815,S PIPELINE RD AT EL CASA CRT (58815),-122.7819167,49.29298333
2010-01-04,8:22:14 AM,C28,S244,XNE,58815,S PIPELINE RD AT EL CASA CRT (58815),-122.7897667,49.29411667
2010-01-04,1:26:17 PM,C29,S267,XNE,53035,B COQUITLAM CENTRAL STN AT BAY 4 (53035),-122.7984833,49.27543333
2010-01-04,6:31:08 AM,C29,S213,XNE,58846,W PARKWAY BLVD AT PLATEAU BLVD (58846),-122.7932,49.32051667
2010-01-04,2:51:36 PM,C37,S246,XNE,53440,B PORT COQUITLAM STN AT BAY 2 (53440),-122.7741,49.26125
2010-01-04,8:40:26 AM,C37,S246,XNE,58789,E LINCOLN AV AT OXFORD ST (58789),-122.7628,49.2784
2010-01-04,7:51:17 PM,C37,S208,XNE,58690,E RIVERSIDE DR AT SKEENA ST (58690),-122.7340167,49.27128333
2010-01-04,8:31:38 PM,C37,S208,XNE,58690,E RIVERSIDE DR AT SKEENA ST (58690),-122.7337667,49.2711
2010-01-04,3:15:27 PM,C38,S268,XNE,53844,N CEDAR DR AT CHELSEA AV (53844),-122.73395,49.2853
2010-01-04,9:30:48 PM,C38,S249,XNE,53843,N CEDAR DR AT LINCOLN AV (53843),-122.73855,49.27903333
2010-01-04,2:12:09 PM,C38,S299,XNE,59140,S WESTWOOD ST AT CRABBE AV (59140),-122.7906167,49.274
2010-01-04,5:25:33 PM,C40,S251,XNE,53680,S BROADWAY ST AT MARY HILL BYPASS (53680),-122.75995,49.23928333
